newsid,newspaper,title,link,comment,likeit,content,date,category
0002804472,서울경제,"박지원·전정희 의원, 국민의당 입당 유력",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=011&aid=0002804472,0.0,0.0,-,2016-03-01,100
0007071422,뉴시스,정진후 37번째 필리버스터…9일차 돌입 임박,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=003&aid=0007071422,0.0,0.0,-,2016-03-01,100
0008224003,연합뉴스,"국회, 내일 본회의서 테러방지법·선거구 획정안 처리",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0008224003,0.0,0.0,-,2016-03-01,100
0002804247,노컷뉴스,"""불가피"" VS ""지도부 개떡""…필리버스터 결국 종결키로",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=079&aid=0002804247,0.0,0.0,-,2016-03-01,100
0001917950,뉴스1,"더민주, 2일 필리버스터 중단…일부 반발에 하루 연기(상보)",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=421&aid=0001917950,0.0,0.0,-,2016-03-01,100
0007071370,뉴시스,"더민주, 격론 끝에 의총 '종료'…필리버스터 2일 중단키로",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=003&aid=0007071370,0.0,0.0,-,2016-03-01,100
0007071369,뉴시스,"北매체 ""러 지원 식량 2월26일 남포항 도착"" 보도",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=003&aid=0007071369,0.0,0.0,-,2016-03-01,100
0008223940,연합뉴스,"더민주, 필리버스터 중단 최종결론…국회 내일부터 정상화",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0008223940,0.0,0.0,-,2016-03-01,100
0002680325,경향신문,선거 위해 ‘필리버스터’ 접은 더민주,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002680325,0.0,0.0,-,2016-03-01,100
0008223939,연합뉴스,"강기정 ""모든 것 내려놓고 당 지키겠다"" 백의종군 선언",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0008223939,0.0,0.0,-,2016-03-01,100
0002680321,경향신문,"[더민주, 필리버스터 중단] “빵점 출구전략, 필리버스터 지지·감동·점수 다 까먹는다”",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002680321,0.0,0.0,-,2016-03-01,100
0002680322,경향신문,여당의 ‘밀어붙이기 3종세트’ 완결 눈앞,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002680322,0.0,0.0,-,2016-03-01,100
0002680320,경향신문,필리버스터 9일의 기록,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002680320,0.0,0.0,-,2016-03-01,100
0001917943,뉴스1,"야당 필리버스터 중단, 자정 넘겨 내일로 연기(속보)",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=421&aid=0001917943,0.0,0.0,-,2016-03-01,100
0002680316,경향신문,"국민의당 창당 한 달…안철수 ""변화 못 보여줘 죄송""…박지원·송호창·전정희, 이르면 내일 합류",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002680316,0.0,0.0,-,2016-03-01,100
0002680317,경향신문,"""추미애로 삼행시"" ""누명에 공천 탈락"" ""난 평범한 취준생""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002680317,0.0,0.0,-,2016-03-01,100
0002680318,경향신문,김무성 → 이한구 중심이동,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002680318,0.0,0.0,-,2016-03-01,100
0002680319,경향신문,‘양날의 칼’ 김종인 리더십,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002680319,0.0,0.0,-,2016-03-01,100
0007071367,뉴시스,"[속보]더민주, 2일 이종걸 끝으로 필리버스터 중단",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=003&aid=0007071367,0.0,0.0,-,2016-03-01,100
0002680313,경향신문,유엔 인권이사회 가는 윤병세…위안부 언급 주목,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002680313,0.0,0.0,-,2016-03-01,100
0002680314,경향신문,3·1절 기념사도 국무·수석회의 발언 되풀이…또 ‘야당 탓’,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002680314,0.0,0.0,-,2016-03-01,100
0001917920,뉴스1,"국민의당, 박지원 송호창 전정희 영입해 교섭단체?…朴""고민중""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=421&aid=0001917920,0.0,0.0,-,2016-03-01,100
0000048367,여성신문,"참여연대 ""필리버스터는 지속되어야 한다""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=310&aid=0000048367,0.0,0.0,-,2016-03-01,100
0000875561,국민일보,"민심에 밀린 '필리버스터'… 더민주, 역풍 우려 중단",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=005&aid=0000875561,0.0,0.0,-,2016-03-01,100
0003639791,머니투데이,"더민주, 필리버스터 종료 난항…이종걸 ""유보할 수밖에 없다""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=008&aid=0003639791,0.0,0.0,-,2016-03-01,100
0002308988,한겨레,지도부 성토속…“마지막 주자 이종걸 쓰러질때까지 토론”,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=028&aid=0002308988,0.0,0.0,-,2016-03-01,100
0008223909,연합뉴스,"美日전문가모임 ""中, 앞으로도 공격적 태도 유지할 것""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0008223909,0.0,0.0,-,2016-03-01,100
0000110178,JTBC TV,"[팩트체크] ""야당이 테러방지법 허위사실 유포"" 사실일까?",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=437&aid=0000110178,0.0,0.0,-,2016-03-01,100
0008223906,연합뉴스,"北, 산림복구 강조…""푸른숲 우거지게 경쟁열풍 일으켜야""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0008223906,0.0,0.0,-,2016-03-01,100
0000110175,JTBC TV,"[인터뷰] 이종걸 ""필리버스터 중단 여부, 의원들 생각 고려해서 결정""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=437&aid=0000110175,0.0,0.0,-,2016-03-01,100
