newsid,newspaper,title,link,comment,likeit,content,date,category
0008160323,연합뉴스,'상도동계 최고원로' 새누리당 김명윤 상임고문 별세,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0008160323,0.0,0.0,-,2016-02-01,100
0008160312,연합뉴스,"선관위, 'SNS 시정홍보' 이재명 시장 검찰에 수사의뢰",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0008160312,0.0,0.0,-,2016-02-01,100
0000769156,YTN TV,"""與 공천관리위원장 이한구""…공천다툼 2라운드 예고",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=052&aid=0000769156,0.0,0.0,-,2016-02-01,100
0000086005,채널A,"[단독]檢, 이재명 시장 사전선거운동 혐의 수사",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=449&aid=0000086005,0.0,0.0,-,2016-02-01,100
0000085995,채널A,"'역대 최상' 한중 관계, 北 4차 핵실험 이후 '냉랭'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=449&aid=0000085995,0.0,0.0,-,2016-02-01,100
0000085987,채널A,"安·千, 국민의당 공동대표…창당 전 20석 실패",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=449&aid=0000085987,0.0,0.0,-,2016-02-01,100
0008160294,연합뉴스,與 공천관리위원장에 이한구 내정…이르면 3일 발표(종합2보),http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0008160294,0.0,0.0,-,2016-02-01,100
0002673117,경향신문,"야, '원샷법' 법사위서 처리 법안통과 수싸움 더 꼬였다",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002673117,0.0,0.0,-,2016-02-01,100
0002673116,경향신문,최경환 '협찬 정치'…김무성 '만찬 정치',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002673116,0.0,0.0,-,2016-02-01,100
0000107501,JTBC TV,"[인터뷰] 윤여준 위원장 ""국민의당, 2월 국회 때 제3세력 역할 필요하다""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=437&aid=0000107501,0.0,0.0,-,2016-02-01,100
0002673115,경향신문,"국민의당, 창당 전날에야…안·천·김 ‘3두 체제’로 지도부 절충",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002673115,0.0,0.0,-,2016-02-01,100
0002673114,경향신문,일본의 잇단 “강제연행 증거 없다” 주장에…정부 “불가역적 합의는 일 약속이행이 전제”,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002673114,0.0,0.0,-,2016-02-01,100
0002673112,경향신문,"더민주, 청년 일자리 70만개 늘리고 사회적경제기본법 제정 추진",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002673112,0.0,0.0,-,2016-02-01,100
0002673113,경향신문,사드 배치는 ‘강대국 핵게임’ 뛰어드는 꼴,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002673113,0.0,0.0,-,2016-02-01,100
0000867010,국민일보,與 '공천관리위' 구성 진통 거듭… 계파 갈등도 점입가경,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=005&aid=0000867010,0.0,0.0,-,2016-02-01,100
0000867006,국민일보,"日 ‘위안부 강제연행 부정’ 되풀이… ‘국가범죄’ 희석 꼼수  외교부, 日대사에 ‘우려’ 전달",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=005&aid=0000867006,0.0,0.0,-,2016-02-01,100
0000867005,국민일보,한 발 더 나간 국방부… 한반도 '사드' 배치 굳히기,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=005&aid=0000867005,0.0,0.0,-,2016-02-01,100
0002305775,한겨레,이병석·더민주 노영민 불출마 선언,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=028&aid=0002305775,0.0,0.0,-,2016-02-01,100
0001869845,뉴스1,"한중관계 요동 속 시진핑, 朴대통령 생일 축하 서한 보내(종합2보)",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=421&aid=0001869845,0.0,0.0,-,2016-02-01,100
0003134370,조선일보,"中군용기,韓 방공식별구역 침범 대한해협 지나 동해로…日자위대 전투기 긴급 발진",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=023&aid=0003134370,0.0,0.0,-,2016-02-01,100
0007019745,뉴시스,"[종합]朴대통령, 대중·대일 외교 다시 시험대",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=003&aid=0007019745,0.0,0.0,-,2016-02-01,100
0002305762,한겨레,또 유승민 겨냥 “찍어주면 입 싹 닦는 사람”…최경환의 ‘폭주’,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=028&aid=0002305762,0.0,0.0,-,2016-02-01,100
